loss,acc,precision,recall,f1,auc,fold
0.5415515565130127,0.7405174579251445,0.7719123505976095,0.7294117647058823,0.7500604887490927,0.8083582657200812,1
0.5366770641632831,0.7422288010150138,0.7465437788018433,0.8068965517241379,0.775547781255754,0.8033685375339702,2
0.6735598082712064,0.7351115198896297,0.755004003202562,0.7774113767518549,0.7660438667749797,0.8030233657821171,3
0.5081326320059887,0.754241396025206,0.7633136094674556,0.7991150442477876,0.7808041504539559,0.8257726763983344,4
0.5360638952851295,0.7585085085085085,0.7531188443860801,0.6607142857142857,0.7038969008898435,0.8122150401696504,5
