loss,acc,precision,recall,f1,auc,fold
0.5126241302570276,0.7583521728208993,0.8141545110750945,0.7091764705882353,0.7580482897384306,0.8432025862068966,1
0.5025879961337794,0.7585113131740325,0.762705798138869,0.8164750957854406,0.7886750555144337,0.8305254954715502,2
0.601115405873048,0.7544263048976776,0.7601532567049808,0.8178070898598516,0.7879269261318507,0.8185141338052533,3
0.49059705554630406,0.7741153659718856,0.8065558633425669,0.7730088495575221,0.789426118391324,0.842856922668336,4
0.49697526036569617,0.7787787787787788,0.7679245283018868,0.7033410138248848,0.7342152736019242,0.8591435657191795,5
