loss,acc,precision,recall,f1,auc,fold
0.5206635174753602,0.7518211504647073,0.7774524158125915,0.7496470588235294,0.7632965979875419,0.821008874239351,1
0.5414396255259376,0.7373651934869951,0.7548435171385991,0.7762452107279694,0.7653947865508123,0.799497702776738,2
0.5618658832205866,0.7486778569786158,0.7456690011057869,0.8338829348722177,0.7873127067522865,0.8032097458671636,3
0.5789098917446946,0.752302472127969,0.7643040136635354,0.7920353982300885,0.777922642329422,0.8192609481262272,4
0.47534265329369585,0.7832832832832833,0.734375,0.7851382488479263,0.7589086859688196,0.8537341717303536,5
